dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:03:16.620109;14.36848486592269;136;128;124;25;20;20;8;8;10;33032;61;32934;1246;X46789_7;43.718033485;7.255307225
2023-06-07 09:03:16.721315;15.929610876413062;136;128;125;23;20;20;8;8;10;33032;62;32934;1236;X46789_7;43.718034634944445;7.255309236944444
2023-06-07 09:03:16.823012;18.79681066432489;135;128;125;23;20;20;9;9;11;33014;69;32919;1241;X46789_7;43.71803578488889;7.255311248888889
2023-06-07 09:03:16.924428;18.79681066432489;136;128;124;22;20;20;8;9;11;32999;76;32919;1228;X46789_7;43.718036934833336;7.255313260833333
2023-06-07 09:03:17.025565;20.456887214404084;138;128;124;22;20;20;8;8;10;33001;84;32921;1228;X46789_7;43.718038084777774;7.255315272777778
2023-06-07 09:03:17.126788;18.4220215993187;138;128;124;20;20;20;7;8;10;32989;84;32905;1233;X46789_7;43.71803923472222;7.255317284722222
2023-06-07 09:03:17.227954;18.87713774853774;137;128;124;23;20;20;6;8;9;32999;84;32890;1233;X46789_7;43.718040384666665;7.255319296666666
2023-06-07 09:03:17.329196;18.87713774853774;137;129;124;19;20;20;7;8;9;33011;84;32887;1250;X46789_7;43.71804153461111;7.255321308611111
2023-06-07 09:03:17.430472;15.877923623897722;137;129;124;23;20;20;7;7;8;33016;84;32887;1260;X46789_7;43.718042684555556;7.255323320555555
2023-06-07 09:03:17.531730;15.877923623897722;138;128;124;23;20;20;7;6;8;33014;88;32880;1260;X46789_7;43.7180438345;7.2553253325
2023-06-07 09:03:17.632845;13.227877239990248;136;128;124;23;20;20;7;7;8;33014;80;32880;1258;X46789_7;43.71804498444445;7.255327344444444
2023-06-07 09:03:17.734167;13.959172317067194;136;129;124;20;20;20;7;7;8;32998;80;32892;1258;X46789_7;43.718046134388885;7.255329356388889
2023-06-07 09:03:17.835483;13.959172317067194;134;129;124;17;20;20;7;7;9;32986;80;32892;1251;X46789_7;43.71804728433333;7.255331368333333
2023-06-07 09:03:17.936663;11.461999344297332;134;129;124;16;20;20;6;7;8;32986;80;32892;1251;X46789_7;43.718048434277776;7.2553333802777775
2023-06-07 09:03:18.038137;11.461999344297332;135;129;124;16;20;20;7;7;8;33005;74;32892;1247;X46789_7;43.71804958422222;7.255335392222222
2023-06-07 09:03:18.139318;11.461999344297332;135;129;124;16;20;20;6;7;7;33008;73;32905;1260;X46789_7;43.71805073416667;7.255337404166666
2023-06-07 09:03:18.240910;11.083415766842974;135;129;124;19;20;20;6;7;6;33019;68;32905;1261;X46789_7;43.71805188411111;7.255339416111111
2023-06-07 09:03:18.342270;11.675981256785972;133;129;124;19;20;20;7;7;7;33024;73;32886;1264;X46789_7;43.71805303405556;7.255341428055555
2023-06-07 09:03:18.443804;10.92113387703566;133;128;124;22;20;20;6;7;7;33024;68;32886;1271;X46789_7;43.718054183999996;7.25534344
2023-06-07 09:03:18.544944;12.245750415793022;133;128;124;24;20;20;6;7;7;33024;68;32880;1271;X46789_7;43.71805533394444;7.255345451944444
2023-06-07 09:03:18.646516;11.555617233133503;133;127;124;23;20;20;6;6;7;33006;58;32878;1271;X46789_7;43.71805648388889;7.255347463888889
2023-06-07 09:03:18.747572;9.926154687276465;133;127;124;22;20;20;6;6;7;33006;63;32866;1271;X46789_7;43.71805763383333;7.2553494758333335
2023-06-07 09:03:18.848540;9.926154687276465;134;127;124;22;20;20;6;6;7;32987;64;32865;1264;X46789_7;43.71805878377778;7.255351487777777
2023-06-07 09:03:18.949137;10.524764241876335;134;127;124;22;20;20;6;6;6;32990;62;32865;1255;X46789_7;43.71805993372222;7.255353499722222
2023-06-07 09:03:19.050115;10.524764241876335;133;127;124;22;20;20;5;6;7;32973;72;32872;1238;X46789_7;43.71806108366667;7.255355511666666
2023-06-07 09:03:19.151283;10.524764241876335;131;127;125;27;20;20;6;6;7;32973;66;32880;1236;X46789_7;43.71806223361111;7.255357523611111
2023-06-07 09:03:19.252469;10.260925597321638;129;127;124;27;20;20;6;7;7;32971;65;32878;1238;X46789_7;43.71806338355555;7.255359535555555
2023-06-07 09:03:19.353685;12.36362717479059;128;127;124;26;20;20;5;7;8;32977;68;32875;1257;X46789_7;43.7180645335;7.2553615475
2023-06-07 09:03:19.455550;14.893907812067463;130;127;124;27;20;20;4;8;9;32962;65;32875;1256;X46789_7;43.71806568344444;7.2553635594444446
2023-06-07 09:03:19.556630;14.893907812067463;131;128;125;29;20;20;4;8;8;32956;67;32864;1256;X46789_7;43.71806683338889;7.2553655713888885
2023-06-07 09:03:19.686744;12.058945899228622;133;128;125;29;20;20;3;8;8;32956;67;32857;1246;X46789_7;43.718067983333334;7.255367583333333
2023-06-07 09:03:19.788001;12.058945899228622;134;128;125;29;20;20;3;8;9;32968;75;32848;1261;X46789_7;43.71806913327778;7.255369595277777
2023-06-07 09:03:19.889242;13.921197265018941;136;128;124;29;20;20;3;9;8;32953;67;32837;1261;X46789_7;43.718070283222225;7.255371607222222
