dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:03:44.201431;4.987336742917382;67;137;125;5;20;20;9;10;7;32895;86;32876;1576;X46789_1;48.884032175;2.26547844
2023-06-07 09:03:44.303933;4.035902544715224;67;137;126;3;20;20;9;10;8;32895;95;32876;1576;X46789_1;48.884031334583334;2.2654850537777778
2023-06-07 09:03:44.405608;4.035902544715224;65;137;125;8;20;20;8;9;8;32893;95;32872;1581;X46789_1;48.884030494166666;2.2654916675555556
2023-06-07 09:03:44.508054;2.359663017565728;65;137;125;8;20;20;8;9;9;32877;96;32872;1596;X46789_1;48.884029653750005;2.265498281333333
2023-06-07 09:03:44.609234;2.359663017565728;65;137;125;8;20;20;8;9;9;32872;104;32860;1578;X46789_1;48.88402881333334;2.265504895111111
2023-06-07 09:03:44.711433;2.359663017565728;66;137;125;13;20;20;7;8;9;32872;104;32860;1578;X46789_1;48.88402797291667;2.265511508888889
2023-06-07 09:03:44.814613;0.734302204336537;68;137;126;14;20;20;7;8;9;32862;107;32853;1578;X46789_1;48.8840271325;2.2655181226666667
2023-06-07 09:03:44.917002;2.5332648614418645;66;137;126;14;20;20;8;8;9;32863;115;32853;1589;X46789_1;48.884026292083334;2.265524736444444
2023-06-07 09:03:45.018232;2.5332648614418645;65;137;126;18;20;20;7;8;9;32873;117;32842;1575;X46789_1;48.884025451666666;2.265531350222222
2023-06-07 09:03:45.119369;1.303422101929943;65;136;125;21;20;20;7;7;8;32872;116;32859;1591;X46789_1;48.884024611250005;2.265537964
2023-06-07 09:03:45.220542;1.303422101929943;65;136;125;23;20;20;7;8;7;32883;125;32859;1594;X46789_1;48.88402377083334;2.265544577777778
2023-06-07 09:03:45.321716;0.608042610940729;65;136;124;23;20;20;8;8;7;32872;128;32877;1603;X46789_1;48.88402293041667;2.2655511915555553
2023-06-07 09:03:45.423284;2.710893548225028;64;136;125;23;20;20;8;8;7;32878;128;32872;1605;X46789_1;48.88402209;2.265557805333333
2023-06-07 09:03:45.524466;4.90879516543569;63;135;126;22;20;20;8;8;7;32896;123;32877;1614;X46789_1;48.884021249583334;2.265564419111111
2023-06-07 09:03:45.625638;4.90879516543569;63;135;127;24;20;20;8;8;8;32896;123;32867;1613;X46789_1;48.884020409166666;2.265571032888889
2023-06-07 09:03:45.726981;5.020105568789859;63;135;127;28;20;20;8;8;8;32888;121;32856;1597;X46789_1;48.884019568750006;2.2655776466666664
2023-06-07 09:03:45.828866;5.020105568789859;64;135;128;28;20;20;9;7;8;32887;117;32838;1597;X46789_1;48.88401872833334;2.2655842604444443
2023-06-07 09:03:45.930240;7.1171405030311785;63;135;128;25;20;20;9;7;8;32876;114;32837;1597;X46789_1;48.88401788791667;2.265590874222222
2023-06-07 09:03:46.031384;7.1171405030311785;61;135;129;25;20;20;8;7;8;32871;109;32854;1597;X46789_1;48.8840170475;2.265597488
2023-06-07 09:03:46.132542;5.863682479897249;61;135;129;25;20;20;8;8;8;32871;109;32860;1597;X46789_1;48.884016207083334;2.2656041017777775
2023-06-07 09:03:46.233690;5.863682479897249;60;135;130;25;20;20;8;7;8;32871;99;32843;1597;X46789_1;48.88401536666667;2.2656107155555554
2023-06-07 09:03:46.335727;6.5105054805661595;60;135;129;21;20;20;8;7;8;32871;97;32843;1578;X46789_1;48.884014526250006;2.2656173293333333
2023-06-07 09:03:46.437262;6.5105054805661595;60;135;129;21;20;20;8;7;7;32854;97;32838;1565;X46789_1;48.88401368583334;2.265623943111111
2023-06-07 09:03:46.540261;6.523029445172715;60;135;129;21;20;20;9;7;7;32853;103;32855;1582;X46789_1;48.88401284541667;2.2656305568888886
2023-06-07 09:03:46.641333;6.241851387382495;61;135;129;25;20;20;8;7;7;32853;94;32874;1598;X46789_1;48.884012005;2.2656371706666665
2023-06-07 09:03:46.742492;3.273652220254343;60;135;129;25;20;20;8;6;6;32856;100;32874;1593;X46789_1;48.884011164583335;2.2656437844444444
2023-06-07 09:03:46.844760;3.273652220254343;60;135;130;27;20;20;9;6;6;32861;104;32885;1593;X46789_1;48.88401032416667;2.2656503982222223
2023-06-07 09:03:46.946441;1.8791517737916352;60;135;130;23;20;20;9;6;6;32845;106;32903;1579;X46789_1;48.88400948375;2.2656570119999997
2023-06-07 09:03:47.047686;2.156828816256261;59;135;130;26;20;20;9;6;6;32826;106;32920;1562;X46789_1;48.88400864333334;2.2656636257777776
