dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:02:58.118685;54.68436384390013;209;129;137;66;20;20;0;6;8;32767;92;32988;1267;X46789_10;48.702250355;2.2862115925
2023-06-07 09:02:58.219920;54.019366129299165;209;129;137;65;20;20;0;6;9;32767;85;32984;1274;X46789_10;48.70225372561111;2.286212676861111
2023-06-07 09:02:58.321123;52.074023532925445;208;129;137;64;20;20;0;5;10;32767;85;32984;1257;X46789_10;48.70225709622222;2.286213761222222
2023-06-07 09:02:58.422562;49.07802647188897;208;129;136;67;20;20;0;6;11;32767;77;32984;1253;X46789_10;48.70226046683333;2.2862148455833333
2023-06-07 09:02:58.523774;49.07802647188897;208;129;136;66;20;20;1;6;11;32772;84;32969;1234;X46789_10;48.70226383744444;2.2862159299444444
2023-06-07 09:02:58.624986;49.119970617933284;207;130;136;64;20;20;2;7;10;32772;75;32953;1226;X46789_10;48.70226720805555;2.2862170143055556
2023-06-07 09:02:58.726896;50.70665495385019;209;129;137;64;20;20;2;7;9;32778;74;32938;1226;X46789_10;48.70227057866666;2.2862180986666667
2023-06-07 09:02:58.828020;48.24327204975948;209;129;136;64;20;20;2;8;9;32783;74;32926;1226;X46789_10;48.702273949277775;2.286219183027778
2023-06-07 09:02:58.929220;46.57252267600024;210;130;136;68;20;20;3;8;9;32783;74;32926;1226;X46789_10;48.702277319888886;2.286220267388889
2023-06-07 09:02:59.031265;49.398784582519944;211;130;136;64;20;20;2;7;9;32783;66;32940;1226;X46789_10;48.7022806905;2.28622135175
2023-06-07 09:02:59.172731;47.39634946373875;213;131;135;66;20;20;1;6;10;32783;65;32926;1235;X46789_10;48.70228406111111;2.286222436111111
2023-06-07 09:02:59.274072;47.71441212927025;212;131;135;67;20;20;2;6;10;32799;67;32926;1215;X46789_10;48.70228743172222;2.2862235204722223
2023-06-07 09:02:59.375318;44.85737762691878;212;131;136;67;20;20;3;6;10;32799;67;32911;1225;X46789_10;48.70229080233333;2.2862246048333335
2023-06-07 09:02:59.476546;44.85737762691878;213;131;137;67;20;20;3;6;10;32811;69;32911;1234;X46789_10;48.70229417294444;2.2862256891944446
2023-06-07 09:02:59.577751;46.71504279518708;214;132;137;65;20;20;3;7;11;32815;61;32912;1234;X46789_10;48.70229754355555;2.2862267735555557
2023-06-07 09:02:59.679095;46.63615671289704;213;132;137;66;20;20;4;6;11;32815;63;32926;1234;X46789_10;48.70230091416666;2.286227857916667
2023-06-07 09:02:59.780276;47.583863795990105;211;133;137;66;20;20;3;6;12;32806;65;32944;1234;X46789_10;48.702304284777775;2.286228942277778
