dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:02:58.080094;10.144794065956965;167;134;124;95;20;20;8;6;11;33056;217;32783;1658;X46789_2;48.852222992499996;2.2666894
2023-06-07 09:02:58.181272;9.574932348757912;168;134;124;95;20;20;8;6;11;33071;227;32783;1670;X46789_2;48.85222293686111;2.2666936933333335
2023-06-07 09:02:58.283584;6.881006110812859;167;134;125;90;20;20;8;6;11;33071;227;32783;1674;X46789_2;48.85222288122222;2.2666979866666668
2023-06-07 09:02:58.387859;9.623290215490938;167;134;125;88;20;20;8;6;11;33085;233;32776;1662;X46789_2;48.85222282558333;2.26670228
2023-06-07 09:02:58.491110;9.623290215490938;168;134;125;91;20;20;8;7;11;33071;239;32794;1667;X46789_2;48.85222276994444;2.2667065733333334
2023-06-07 09:02:58.592405;8.7621606335054;170;134;125;94;20;20;8;7;11;33086;230;32787;1654;X46789_2;48.852222714305555;2.2667108666666667
2023-06-07 09:02:58.694327;9.621632515682245;169;134;125;97;20;20;9;7;11;33069;224;32799;1663;X46789_2;48.85222265866666;2.2667151600000004
2023-06-07 09:02:58.797050;9.621632515682245;168;135;125;97;20;20;9;8;10;33080;219;32810;1682;X46789_2;48.852222603027776;2.2667194533333337
2023-06-07 09:02:58.898269;7.428932154619966;169;134;126;99;20;20;9;8;9;33083;227;32818;1673;X46789_2;48.852222547388884;2.266723746666667
2023-06-07 09:02:59.000269;7.428932154619966;170;134;125;95;20;20;8;8;9;33096;227;32832;1673;X46789_2;48.85222249175;2.2667280400000003
2023-06-07 09:02:59.137320;7.428932154619966;170;134;125;91;20;20;8;8;9;33092;227;32849;1669;X46789_2;48.852222436111106;2.2667323333333336
2023-06-07 09:02:59.239308;7.428932154619966;170;134;126;88;20;20;8;9;9;33078;227;32849;1673;X46789_2;48.85222238047222;2.266736626666667
2023-06-07 09:02:59.340550;7.428932154619966;171;134;126;85;20;20;7;9;9;33093;227;32830;1665;X46789_2;48.85222232483333;2.26674092
2023-06-07 09:02:59.442608;6.50245245915355;169;135;126;85;20;20;7;8;8;33093;218;32813;1665;X46789_2;48.85222226919444;2.2667452133333335
2023-06-07 09:02:59.544074;7.35457391332562;170;135;126;86;20;20;7;8;7;33102;227;32832;1645;X46789_2;48.85222221355555;2.2667495066666667
2023-06-07 09:02:59.645390;5.151881542346084;170;135;126;84;20;20;6;8;7;33088;224;32842;1645;X46789_2;48.852222157916664;2.2667538
2023-06-07 09:02:59.747462;2.3757958663682825;170;136;127;84;20;20;6;8;8;33088;224;32842;1633;X46789_2;48.85222210227777;2.2667580933333333
2023-06-07 09:02:59.849445;4.073063753530406;170;137;127;84;20;20;7;9;8;33088;226;32838;1633;X46789_2;48.852222046638886;2.2667623866666666
2023-06-07 09:02:59.951287;2.7219171152112915;170;136;127;84;20;20;7;9;8;33079;226;32838;1637;X46789_2;48.85222199099999;2.2667666800000004
2023-06-07 09:03:00.052547;1.127326289643033;172;136;127;85;20;20;7;9;8;33097;224;32825;1645;X46789_2;48.85222193536111;2.2667709733333337
2023-06-07 09:03:00.153821;0.29400716536572935;172;136;126;90;20;20;7;9;8;33097;222;32840;1651;X46789_2;48.85222187972222;2.266775266666667
2023-06-07 09:03:00.255226;0.29400716536572935;172;136;126;94;20;20;7;9;9;33098;222;32840;1649;X46789_2;48.85222182408333;2.2667795600000002
2023-06-07 09:03:00.356499;0.0;173;136;127;91;20;20;8;9;8;33098;231;32827;1667;X46789_2;48.852221768444444;2.2667838533333335
2023-06-07 09:03:00.457753;0.7739776537073447;174;136;127;91;20;20;9;9;8;33106;231;32833;1664;X46789_2;48.85222171280555;2.266788146666667
2023-06-07 09:03:00.559175;0.0;174;136;127;95;20;20;9;8;8;33087;240;32828;1658;X46789_2;48.852221657166666;2.26679244
2023-06-07 09:03:00.660429;2.0925138496591527;173;137;127;100;20;20;10;8;8;33092;235;32844;1654;X46789_2;48.85222160152777;2.2667967333333334
2023-06-07 09:03:00.761659;3.25544513697028;173;137;127;100;20;20;9;8;8;33080;227;32843;1671;X46789_2;48.85222154588889;2.2668010266666667
2023-06-07 09:03:00.863246;1.0063996156808925;173;137;127;100;20;20;10;8;8;33080;227;32836;1682;X46789_2;48.852221490249995;2.26680532
2023-06-07 09:03:00.964503;1.0063996156808925;173;137;126;100;20;20;10;8;9;33080;227;32850;1695;X46789_2;48.85222143461111;2.2668096133333333
2023-06-07 09:03:01.065764;2.3658077882325688;173;137;126;100;20;20;9;8;9;33080;231;32869;1675;X46789_2;48.85222137897222;2.266813906666667
2023-06-07 09:03:01.167173;4.289350444414385;171;136;125;96;20;20;9;8;9;33080;237;32869;1671;X46789_2;48.85222132333333;2.2668182000000003
2023-06-07 09:03:01.268541;7.1852179724394825;170;136;125;96;20;20;9;8;9;33073;231;32857;1679;X46789_2;48.85222126769444;2.2668224933333336
2023-06-07 09:03:01.369833;9.364622491417954;169;136;124;95;20;20;9;8;9;33061;224;32869;1679;X46789_2;48.852221212055554;2.266826786666667
2023-06-07 09:03:01.471246;11.490218230111868;169;135;124;95;20;20;10;8;9;33077;228;32872;1689;X46789_2;48.85222115641666;2.26683108
2023-06-07 09:03:01.572514;14.173499296192592;169;135;124;95;20;20;11;9;10;33077;231;32873;1689;X46789_2;48.852221100777776;2.2668353733333335
2023-06-07 09:03:01.673781;14.904291003047323;171;136;124;95;20;20;10;9;9;33084;235;32873;1689;X46789_2;48.85222104513888;2.266839666666667
2023-06-07 09:03:01.775035;14.904291003047323;170;136;124;95;20;20;10;9;9;33084;232;32876;1681;X46789_2;48.8522209895;2.26684396
2023-06-07 09:03:01.876284;12.23252820457109;169;136;124;91;20;20;10;8;8;33101;232;32876;1699;X46789_2;48.852220933861105;2.2668482533333334
2023-06-07 09:03:01.977528;12.23252820457109;169;136;124;91;20;20;10;8;8;33087;224;32892;1707;X46789_2;48.85222087822222;2.2668525466666667
2023-06-07 09:03:02.079928;12.22796485381348;167;136;124;91;20;20;10;8;8;33092;229;32906;1699;X46789_2;48.85222082258333;2.26685684
2023-06-07 09:03:02.181753;12.22796485381348;165;136;124;87;20;20;11;9;8;33092;225;32895;1699;X46789_2;48.85222076694444;2.2668611333333337
2023-06-07 09:03:02.283619;11.41403532837314;163;136;124;87;20;20;11;9;8;33077;229;32900;1680;X46789_2;48.852220711305556;2.266865426666667
2023-06-07 09:03:02.385552;11.41403532837314;162;137;124;89;20;20;12;10;8;33078;219;32902;1680;X46789_2;48.85222065566666;2.2668697200000003
2023-06-07 09:03:02.487792;12.456398027599766;161;137;124;85;20;20;12;10;9;33080;211;32902;1666;X46789_2;48.85222060002778;2.2668740133333336
2023-06-07 09:03:02.590185;11.71976191465909;161;136;124;89;20;20;12;10;8;33080;219;32887;1666;X46789_2;48.852220544388885;2.266878306666667
2023-06-07 09:03:02.691345;11.629727915239368;161;136;125;89;20;20;13;10;9;33080;213;32903;1666;X46789_2;48.85222048875;2.2668826
2023-06-07 09:03:02.792446;9.12134606024099;161;136;125;89;20;20;13;10;10;33080;210;32916;1660;X46789_2;48.85222043311111;2.2668868933333335
2023-06-07 09:03:02.893763;11.534815863094774;161;136;125;89;20;20;13;10;11;33095;201;32916;1664;X46789_2;48.85222037747222;2.266891186666667
2023-06-07 09:03:02.995084;11.534815863094774;159;135;126;89;20;20;12;11;11;33095;201;32935;1657;X46789_2;48.85222032183333;2.26689548
2023-06-07 09:03:03.096220;13.049284458912883;160;134;127;92;20;20;13;11;12;33110;201;32919;1670;X46789_2;48.85222026619444;2.2668997733333334
2023-06-07 09:03:03.197471;13.52495896131904;162;133;127;90;20;20;13;10;13;33099;201;32919;1670;X46789_2;48.85222021055555;2.2669040666666667
2023-06-07 09:03:03.298825;11.087822490438096;160;133;126;90;20;20;13;10;13;33096;193;32899;1670;X46789_2;48.852220154916665;2.2669083600000004
2023-06-07 09:03:03.400012;11.087822490438096;160;133;125;90;20;20;13;10;13;33096;185;32892;1670;X46789_2;48.85222009927777;2.2669126533333337
2023-06-07 09:03:03.501191;10.024936884655913;159;133;126;90;20;20;13;10;13;33101;194;32877;1662;X46789_2;48.85222004363889;2.266916946666667
2023-06-07 09:03:03.602647;9.594246851894582;161;133;126;92;20;20;13;10;12;33111;194;32875;1664;X46789_2;48.852219987999995;2.2669212400000003
2023-06-07 09:03:03.703794;9.594246851894582;161;134;126;97;20;20;12;10;12;33124;186;32856;1664;X46789_2;48.85221993236111;2.2669255333333336
2023-06-07 09:03:03.805002;9.594246851894582;160;133;126;97;20;20;12;9;12;33106;194;32867;1673;X46789_2;48.852219876722216;2.266929826666667
