dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:03:34.938126;55.31751643254309;155;128;124;18;20;20;11;4;2;32960;158;32957;1561;X46789_3;48.722865775;1.3257217875
2023-06-07 09:03:35.044973;52.84450918668537;156;129;125;18;20;20;10;4;2;32960;159;32941;1561;X46789_3;48.72286634783333;1.32572384925
2023-06-07 09:03:35.146197;51.902126922802516;156;129;125;18;20;20;10;4;2;32960;165;32953;1579;X46789_3;48.72286692066667;1.325725911
2023-06-07 09:03:35.247386;51.902126922802516;156;128;126;18;20;20;11;3;1;32962;165;32948;1562;X46789_3;48.722867493500004;1.32572797275
2023-06-07 09:03:35.348836;49.43027450732307;155;129;126;17;20;20;12;3;2;32959;175;32944;1562;X46789_3;48.722868066333334;1.3257300345
2023-06-07 09:03:35.450090;49.43027450732307;155;130;126;16;20;20;11;3;3;32971;175;32944;1562;X46789_3;48.72286863916667;1.32573209625
2023-06-07 09:03:35.551194;49.43027450732307;155;130;125;15;20;20;11;3;3;32979;177;32935;1572;X46789_3;48.722869212;1.325734158
2023-06-07 09:03:35.652250;48.83296788841079;155;130;124;12;20;20;11;3;3;32979;179;32945;1569;X46789_3;48.722869784833335;1.32573621975
2023-06-07 09:03:35.753715;48.13337285825078;155;130;124;12;20;20;11;3;4;32985;186;32945;1589;X46789_3;48.722870357666665;1.3257382815
2023-06-07 09:03:35.855495;50.885552948023275;156;129;124;14;20;20;11;2;3;32966;194;32945;1574;X46789_3;48.7228709305;1.3257403432500001
2023-06-07 09:03:35.956809;48.969136522458044;155;129;125;9;20;20;11;1;3;32959;194;32945;1567;X46789_3;48.72287150333334;1.325742405
2023-06-07 09:03:36.058189;49.50674144158427;157;130;125;11;20;20;12;2;3;32947;194;32952;1567;X46789_3;48.72287207616667;1.32574446675
2023-06-07 09:03:36.159507;48.139347716686714;156;130;126;11;20;20;12;2;3;32945;191;32970;1567;X46789_3;48.722872649;1.3257465285
2023-06-07 09:03:36.260873;49.71087426993181;156;130;126;6;20;20;12;2;3;32945;198;32965;1552;X46789_3;48.72287322183333;1.3257485902500001
2023-06-07 09:03:36.363124;50.3360672874854;157;130;126;3;20;20;13;2;4;32945;196;32951;1566;X46789_3;48.72287379466667;1.325750652
2023-06-07 09:03:36.465536;49.95128104898789;157;130;126;3;20;20;13;2;4;32949;206;32966;1556;X46789_3;48.7228743675;1.32575271375
2023-06-07 09:03:36.566882;50.082591532557856;156;130;126;4;20;20;13;2;3;32938;206;32966;1568;X46789_3;48.722874940333334;1.3257547755
2023-06-07 09:03:36.668052;51.43504370388599;156;130;125;2;20;20;13;3;3;32938;208;32966;1554;X46789_3;48.72287551316667;1.32575683725
2023-06-07 09:03:36.769247;49.613906284211595;155;130;125;2;20;20;13;2;3;32936;208;32976;1571;X46789_3;48.722876086;1.325758899
2023-06-07 09:03:36.870558;50.946389655813185;155;130;126;0;20;20;13;2;3;32931;212;32976;1571;X46789_3;48.722876658833336;1.32576096075
2023-06-07 09:03:36.971750;52.76969962137049;154;130;125;0;20;20;13;1;3;32942;212;32993;1591;X46789_3;48.722877231666665;1.3257630225
2023-06-07 09:03:37.072898;54.214671048477186;154;130;125;0;20;20;12;0;3;32942;210;32976;1578;X46789_3;48.7228778045;1.32576508425
2023-06-07 09:03:37.174098;52.535498909063456;154;131;125;0;20;20;12;0;3;32942;203;32963;1578;X46789_3;48.72287837733334;1.325767146
2023-06-07 09:03:37.275299;52.535498909063456;154;131;125;3;20;20;12;1;3;32959;203;32963;1592;X46789_3;48.72287895016667;1.32576920775
2023-06-07 09:03:37.376493;54.80252626292851;155;131;125;2;20;20;12;1;3;32968;196;32978;1580;X46789_3;48.722879523;1.3257712695000001
2023-06-07 09:03:37.477690;52.62679659398573;156;131;125;6;20;20;12;1;3;32958;204;32977;1598;X46789_3;48.72288009583333;1.32577333125
2023-06-07 09:03:37.579020;52.85209072557417;157;130;125;6;20;20;12;2;3;32976;211;32977;1600;X46789_3;48.72288066866667;1.325775393
2023-06-07 09:03:37.680203;53.16667033667043;159;130;126;7;20;20;13;3;4;32963;206;32967;1584;X46789_3;48.7228812415;1.32577745475
2023-06-07 09:03:37.781426;50.19910514246034;158;130;125;10;20;20;13;4;4;32966;201;32952;1579;X46789_3;48.722881814333334;1.3257795165
2023-06-07 09:03:37.882830;49.410375597471436;160;131;125;9;20;20;12;3;4;32946;209;32942;1593;X46789_3;48.72288238716667;1.32578157825
2023-06-07 09:03:37.983993;49.410375597471436;160;131;125;9;20;20;12;3;4;32942;203;32949;1589;X46789_3;48.72288296;1.32578364
2023-06-07 09:03:38.085815;49.410375597471436;160;131;125;9;20;20;11;2;3;32955;199;32969;1603;X46789_3;48.722883532833336;1.32578570175
2023-06-07 09:03:38.187136;49.410375597471436;159;130;125;9;20;20;10;2;3;32941;198;32958;1583;X46789_3;48.722884105666665;1.3257877635
2023-06-07 09:03:38.288336;47.171753861595924;160;130;126;6;20;20;10;3;3;32933;207;32971;1586;X46789_3;48.7228846785;1.32578982525
2023-06-07 09:03:38.389518;47.171753861595924;161;130;127;6;20;20;10;3;2;32951;211;32962;1599;X46789_3;48.72288525133333;1.325791887
2023-06-07 09:03:38.490759;45.55341782665131;160;130;127;7;20;20;10;3;1;32964;216;32945;1603;X46789_3;48.72288582416667;1.3257939487500001
2023-06-07 09:03:38.591937;45.55341782665131;160;130;127;7;20;20;11;3;1;32964;216;32945;1602;X46789_3;48.722886397;1.3257960105
2023-06-07 09:03:38.693124;45.55341782665131;159;130;126;12;20;20;11;3;0;32964;216;32939;1588;X46789_3;48.72288696983333;1.32579807225
2023-06-07 09:03:38.794394;44.65205720912518;158;130;126;15;20;20;10;3;0;32958;216;32950;1595;X46789_3;48.72288754266667;1.325800134
2023-06-07 09:03:38.896087;44.65205720912518;158;130;126;19;20;20;9;4;0;32967;222;32935;1584;X46789_3;48.7228881155;1.3258021957500001
2023-06-07 09:03:38.997281;47.35530866652553;158;130;126;14;20;20;8;4;0;32956;218;32919;1575;X46789_3;48.722888688333335;1.3258042575
2023-06-07 09:03:39.098633;47.01340015266819;157;130;126;14;20;20;8;4;0;32941;226;32919;1560;X46789_3;48.72288926116667;1.32580631925
2023-06-07 09:03:39.199815;44.640048971607904;157;130;126;14;20;20;7;5;0;32929;226;32920;1555;X46789_3;48.722889834;1.325808381
2023-06-07 09:03:39.300988;44.640048971607904;158;130;126;14;20;20;7;5;0;32929;227;32912;1546;X46789_3;48.722890406833336;1.32581044275
2023-06-07 09:03:39.402237;42.78350014058629;158;130;126;12;20;20;7;5;0;32943;235;32921;1546;X46789_3;48.722890979666666;1.3258125045
2023-06-07 09:03:39.503435;42.78350014058629;158;129;127;7;20;20;7;5;1;32963;235;32932;1527;X46789_3;48.7228915525;1.32581456625
2023-06-07 09:03:39.604617;42.78350014058629;159;129;127;9;20;20;7;6;1;32963;232;32949;1527;X46789_3;48.72289212533333;1.325816628
2023-06-07 09:03:39.706069;43.53008006454136;159;130;127;11;20;20;7;6;1;32961;235;32937;1532;X46789_3;48.72289269816667;1.32581868975
2023-06-07 09:03:39.807695;43.53008006454136;159;129;126;7;20;20;6;5;1;32942;235;32922;1532;X46789_3;48.722893271000004;1.3258207515
2023-06-07 09:03:39.909021;46.102152701117575;160;129;126;5;20;20;5;5;1;32939;229;32915;1532;X46789_3;48.72289384383333;1.32582281325
2023-06-07 09:03:40.055884;48.560705315642835;159;129;127;7;20;20;6;5;1;32950;236;32914;1539;X46789_3;48.72289441666667;1.3258248750000001
2023-06-07 09:03:40.157001;48.560705315642835;160;130;127;7;20;20;6;4;1;32968;228;32932;1524;X46789_3;48.7228949895;1.32582693675
2023-06-07 09:03:40.258095;49.0447910882788;162;130;128;7;20;20;5;5;1;32978;237;32932;1535;X46789_3;48.722895562333335;1.3258289985
2023-06-07 09:03:40.359880;47.53613976262962;160;130;128;10;20;20;5;5;1;32980;237;32913;1530;X46789_3;48.72289613516667;1.32583106025
2023-06-07 09:03:40.461034;46.96001160319933;160;129;129;6;20;20;5;6;1;32980;239;32925;1530;X46789_3;48.722896708;1.325833122
2023-06-07 09:03:40.562227;47.65849427635096;160;129;129;1;20;20;5;6;1;32988;249;32925;1530;X46789_3;48.72289728083334;1.32583518375
2023-06-07 09:03:40.663294;46.48621124136187;160;129;129;1;20;20;5;6;0;32979;243;32912;1512;X46789_3;48.722897853666666;1.3258372455
2023-06-07 09:03:40.764277;49.01789153853213;160;129;130;5;20;20;5;6;0;32979;243;32898;1521;X46789_3;48.7228984265;1.32583930725
2023-06-07 09:03:40.865397;47.43046654110897;158;129;130;5;20;20;5;6;0;32979;251;32908;1524;X46789_3;48.72289899933333;1.325841369
2023-06-07 09:03:40.967581;45.86168996404663;159;129;131;2;20;20;4;6;1;32995;254;32892;1534;X46789_3;48.72289957216667;1.32584343075
2023-06-07 09:03:41.068751;45.86168996404663;157;129;130;3;20;20;4;6;1;33013;254;32881;1544;X46789_3;48.722900145000004;1.3258454925
2023-06-07 09:03:41.170220;48.06828533205344;156;129;130;3;20;20;4;5;2;32995;251;32881;1541;X46789_3;48.72290071783333;1.3258475542500001
2023-06-07 09:03:41.271420;48.06828533205344;158;129;130;0;20;20;4;5;2;32991;251;32878;1545;X46789_3;48.72290129066667;1.325849616
2023-06-07 09:03:41.372689;47.071337960021296;158;129;130;2;20;20;4;4;1;32985;243;32895;1528;X46789_3;48.7229018635;1.32585167775
2023-06-07 09:03:41.473849;48.143454043203505;159;129;130;0;20;20;4;3;2;32997;253;32902;1514;X46789_3;48.722902436333335;1.3258537395
2023-06-07 09:03:41.575156;48.83263864680147;159;129;130;0;20;20;4;2;2;33012;247;32902;1516;X46789_3;48.722903009166664;1.3258558012500001
2023-06-07 09:03:41.676305;47.72592982717196;160;130;130;0;20;20;4;2;2;33001;252;32908;1517;X46789_3;48.722903582;1.325857863
2023-06-07 09:03:41.777755;47.79616143109709;160;130;130;0;20;20;4;2;2;33018;246;32902;1500;X46789_3;48.72290415483334;1.32585992475
2023-06-07 09:03:41.879163;45.963540057707256;158;129;130;0;20;20;4;1;1;33024;241;32898;1500;X46789_3;48.722904727666666;1.3258619865
2023-06-07 09:03:41.980311;43.904090565864706;156;130;131;0;20;20;4;1;1;33016;238;32898;1480;X46789_3;48.7229053005;1.32586404825
2023-06-07 09:03:42.081475;44.11319834322397;157;130;130;0;20;20;3;1;1;33026;238;32895;1480;X46789_3;48.72290587333333;1.32586611
2023-06-07 09:03:42.183367;46.64842562082925;158;130;130;0;20;20;4;1;0;33027;236;32895;1496;X46789_3;48.72290644616667;1.32586817175
2023-06-07 09:03:42.284554;46.847026955495004;158;130;130;1;20;20;4;0;0;33043;236;32891;1483;X46789_3;48.722907019000004;1.3258702335
2023-06-07 09:03:42.386026;49.60517957210403;159;130;130;1;20;20;4;0;0;33047;238;32891;1475;X46789_3;48.722907591833334;1.32587229525
2023-06-07 09:03:42.487254;49.60517957210403;159;129;130;1;20;20;4;0;0;33032;236;32876;1458;X46789_3;48.72290816466667;1.325874357
2023-06-07 09:03:42.588753;47.91043143627445;159;128;129;1;20;20;3;0;0;33032;236;32864;1458;X46789_3;48.7229087375;1.32587641875
2023-06-07 09:03:42.690021;50.435158434262775;159;128;129;1;20;20;3;1;0;33020;242;32879;1458;X46789_3;48.722909310333335;1.3258784805000001
2023-06-07 09:03:42.791356;48.64031502008568;159;128;129;1;20;20;3;1;1;33020;248;32867;1460;X46789_3;48.722909883166665;1.32588054225
2023-06-07 09:03:42.892509;51.054982762409416;160;127;129;2;20;20;3;1;1;33014;255;32867;1476;X46789_3;48.722910456;1.325882604
2023-06-07 09:03:42.993985;48.30416111686615;160;127;129;2;20;20;2;1;1;33032;247;32853;1494;X46789_3;48.72291102883334;1.32588466575
2023-06-07 09:03:43.095181;48.30416111686615;159;127;128;5;20;20;2;1;1;33041;249;32845;1494;X46789_3;48.72291160166667;1.3258867275
2023-06-07 09:03:43.196380;48.30416111686615;159;127;129;2;20;20;2;1;0;33059;252;32833;1491;X46789_3;48.7229121745;1.32588878925
2023-06-07 09:03:43.297535;48.71239032251907;159;127;129;0;20;20;2;0;0;33053;255;32817;1491;X46789_3;48.72291274733333;1.325890851
2023-06-07 09:03:43.400380;47.25534211791946;159;127;128;0;20;20;2;1;0;33053;255;32802;1496;X46789_3;48.72291332016667;1.32589291275
2023-06-07 09:03:43.501567;49.6879785954118;160;126;128;0;20;20;2;1;0;33053;255;32787;1514;X46789_3;48.722913893;1.3258949745
2023-06-07 09:03:43.603219;49.720019426184685;160;127;127;0;20;20;2;1;1;33053;255;32787;1514;X46789_3;48.722914465833334;1.32589703625
2023-06-07 09:03:43.704768;49.720019426184685;160;127;128;5;20;20;3;1;1;33050;255;32787;1533;X46789_3;48.72291503866667;1.325899098
2023-06-07 09:03:43.806358;52.440026495780195;160;127;129;5;20;20;3;1;2;33069;255;32787;1543;X46789_3;48.7229156115;1.3259011597500001
2023-06-07 09:03:43.908122;53.346897845825154;160;126;128;9;20;20;3;1;3;33072;250;32787;1539;X46789_3;48.722916184333336;1.3259032215
2023-06-07 09:03:44.009467;52.02245020081201;159;126;128;10;20;20;2;1;2;33072;253;32804;1550;X46789_3;48.722916757166665;1.32590528325
