dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:03:44.212582;9.333640449598832;171;124;129;17;20;20;9;13;9;33149;69;32811;1309;X46789_6;43.300754835;5.382891855
2023-06-07 09:03:44.313859;9.333640449598832;171;125;129;21;20;20;9;13;9;33163;69;32811;1305;X46789_6;43.30076100136111;5.382893762138889
2023-06-07 09:03:44.415754;11.921026489328886;171;126;128;21;20;20;10;13;8;33176;78;32826;1320;X46789_6;43.30076716772222;5.382895669277778
2023-06-07 09:03:44.517135;11.34608604764437;171;126;128;20;20;20;9;12;7;33192;73;32826;1329;X46789_6;43.30077333408333;5.382897576416666
2023-06-07 09:03:44.618779;11.34608604764437;172;126;128;25;20;20;10;12;7;33192;80;32826;1318;X46789_6;43.30077950044444;5.382899483555556
2023-06-07 09:03:44.720421;11.34608604764437;174;126;129;25;20;20;10;12;8;33192;80;32844;1318;X46789_6;43.30078566680555;5.382901390694444
2023-06-07 09:03:44.822151;11.592960108254582;174;125;130;26;20;20;10;13;8;33192;72;32844;1330;X46789_6;43.30079183316666;5.382903297833333
2023-06-07 09:03:44.923444;11.094077624374927;174;125;130;26;20;20;10;13;7;33192;71;32832;1341;X46789_6;43.300797999527774;5.382905204972222
2023-06-07 09:03:45.026558;11.094077624374927;175;125;131;26;20;20;10;13;8;33195;62;32832;1341;X46789_6;43.300804165888884;5.382907112111111
2023-06-07 09:03:45.127738;11.58897535742378;175;124;131;21;20;20;10;13;8;33188;53;32841;1327;X46789_6;43.300810332249995;5.3829090192499995
2023-06-07 09:03:45.228929;11.58897535742378;176;124;130;26;20;20;10;13;7;33182;53;32839;1344;X46789_6;43.300816498611105;5.382910926388889
2023-06-07 09:03:45.330277;11.670256508715148;176;124;130;27;20;20;9;13;8;33182;53;32857;1344;X46789_6;43.300822664972216;5.382912833527778
2023-06-07 09:03:45.435237;11.670256508715148;177;124;131;31;20;20;9;13;8;33167;48;32857;1341;X46789_6;43.300828831333334;5.382914740666666
2023-06-07 09:03:45.536265;9.31887380219255;177;124;131;34;20;20;9;13;8;33164;52;32857;1347;X46789_6;43.300834997694444;5.382916647805556
2023-06-07 09:03:45.637321;7.932620746115934;175;124;132;34;20;20;10;12;8;33164;53;32857;1347;X46789_6;43.300841164055555;5.382918554944444
2023-06-07 09:03:45.738246;10.553686277099256;176;124;132;31;20;20;9;12;8;33183;48;32876;1333;X46789_6;43.300847330416666;5.382920462083333
2023-06-07 09:03:45.839348;9.590351268180633;175;124;133;26;20;20;9;12;8;33183;54;32876;1333;X46789_6;43.300853496777776;5.382922369222222
2023-06-07 09:03:45.940460;11.553323051537216;175;125;134;25;20;20;8;12;8;33195;49;32876;1315;X46789_6;43.30085966313889;5.382924276361111
2023-06-07 09:03:46.041572;13.367180374790816;173;125;133;20;20;20;8;13;8;33192;45;32876;1320;X46789_6;43.3008658295;5.3829261834999995
2023-06-07 09:03:46.143044;13.367180374790816;173;124;133;17;20;20;8;13;8;33179;47;32866;1320;X46789_6;43.30087199586111;5.382928090638889
2023-06-07 09:03:46.244154;11.02195902213498;174;124;132;17;20;20;8;13;8;33185;52;32866;1320;X46789_6;43.30087816222222;5.382929997777778
2023-06-07 09:03:46.345355;11.02195902213498;173;124;132;20;20;20;8;12;8;33192;59;32849;1326;X46789_6;43.30088432858333;5.382931904916666
2023-06-07 09:03:46.447211;10.523268255075015;174;124;132;20;20;20;7;12;8;33192;64;32849;1337;X46789_6;43.30089049494444;5.382933812055556
2023-06-07 09:03:46.548222;7.7919496559056665;174;125;132;20;20;20;6;12;8;33192;56;32869;1337;X46789_6;43.30089666130555;5.382935719194444
2023-06-07 09:03:46.649488;8.367251107135202;175;124;132;20;20;20;7;11;8;33182;50;32855;1348;X46789_6;43.30090282766666;5.382937626333333
