dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed;clienID;lat;long
2023-06-07 09:03:25.864905;34.37663661124089;233;137;137;67;20;20;10;12;4;33190;153;33090;1743;X46789_4;48.62909809;1.80201481
2023-06-07 09:03:25.966121;34.20348287042827;231;137;137;67;20;20;10;11;4;33195;158;33093;1752;X46789_4;48.62909880136111;1.8020161400277779
2023-06-07 09:03:26.067271;35.23168283668931;231;137;137;70;20;20;11;11;4;33195;166;33074;1737;X46789_4;48.62909951272222;1.8020174700555556
2023-06-07 09:03:26.168458;36.32136226822157;233;137;137;67;20;20;10;11;3;33195;176;33074;1739;X46789_4;48.62910022408333;1.8020188000833333
2023-06-07 09:03:26.269649;34.20188721889152;233;137;136;70;20;20;10;11;3;33195;182;33087;1749;X46789_4;48.62910093544444;1.8020201301111112
2023-06-07 09:03:26.371450;32.49603754784478;233;137;136;70;20;20;10;10;2;33195;190;33098;1746;X46789_4;48.62910164680555;1.8020214601388889
2023-06-07 09:03:26.472890;34.081928044424906;233;137;135;73;20;20;10;10;1;33195;190;33086;1743;X46789_4;48.62910235816666;1.8020227901666668
2023-06-07 09:03:26.574113;33.31294888812995;235;137;135;75;20;20;10;9;2;33195;190;33086;1726;X46789_4;48.62910306952778;1.8020241201944445
2023-06-07 09:03:26.676720;34.448941501189616;237;136;135;72;20;20;10;9;2;33195;183;33073;1718;X46789_4;48.62910378088889;1.8020254502222222
2023-06-07 09:03:26.778311;31.55352884169313;239;136;136;70;20;20;10;9;3;33182;189;33073;1719;X46789_4;48.62910449225;1.80202678025
2023-06-07 09:03:26.879508;31.55352884169313;237;136;136;70;20;20;10;10;3;33180;184;33074;1713;X46789_4;48.62910520361111;1.8020281102777778
2023-06-07 09:03:26.980684;28.943690272590906;236;136;136;73;20;20;10;10;2;33180;175;33074;1698;X46789_4;48.62910591497222;1.8020294403055557
2023-06-07 09:03:27.082039;28.943690272590906;237;135;136;73;20;20;9;9;2;33180;175;33057;1700;X46789_4;48.62910662633333;1.8020307703333334
2023-06-07 09:03:27.183257;28.943690272590906;237;135;137;74;20;20;9;9;1;33180;175;33057;1695;X46789_4;48.62910733769444;1.802032100361111
